Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
3KTW_C:193-199_224-227	-0.001031	2.304947	-0.012501	-0.003606	-0.001952	-0.024744	-0.005037	-0.01758	-0.016566	2.73431	0.626215	1.182289	-0.009934	-0.012527	-0.008752	-0.007927	-0.004546	3.04039	-0.005613	-0.015217	1.163477	1.070066	-0.004903	-0.034271	-0.01838	-0.001641	1.361581	0.469418	-0.004433	-0.015666	0.432941	-0.012224	0.217304	-0.015692	0.185699	0.96858	2.998497	-0.013655	-0.010464	-0.001147	-0.005081	1.415666	-0.008052	-0.019809	-0.004367	0.098339	1.633908	-0.01107	0.579092	-0.016613	1.012407	-0.012484	1.460912	-0.005333	-0.007121	0.243635	0.040598	0.516749	0.513795	-0.004812	0.659802	1.69723	-0.000248	-0.000996	-0.013851	0.720022	-0.001251	1.053619	-0.002904	0.066579	-0.000021	1.766288	-0.005855	-0.018222	-0.009069	1.772945	2.166778	1.005478	-0.004563	-0.000222	0.550763	1.612192	-0.001075	-0.001968	-0.002761	3.513691	1.387544	1.567576	-0.003602	0.461592	-0.006326	0.262809	1.671415	1.293155	0.402332	2.669754	-0.009042	1.86632	1.037146	-0.015098	0.499383	-0.009687	-0.011778	1.555195	1.042714	-0.001363	0.369835	0.470707	0.075212	0.261688	-0.007067	2.318634	-0.01615	-0.007431	-0.005292	-0.001911	-0.01618	1.680774	2.359805	1.962398	0.818018	3.190432	2.18104	3.633508	-0.014547	-0.000444	1.856482	-0.014757	IL	48
4V5O_BA:543-550_581-582	1.382816	-0.01143	-0.021861	-0.012946	-0.008379	-0.02121	-0.00999	-0.029849	-0.016262	-0.0179	-0.014886	1.888719	0.794237	-0.006457	-0.033445	1.048557	1.990672	1.596785	-0.004499	-0.007312	0.293979	-0.010644	-0.002668	1.227744	-0.004376	-0.006254	0.618609	1.917133	1.36545	0.265613	2.685186	-0.006323	1.611871	-0.02239	-0.010848	-0.002125	2.507018	1.550548	-0.016971	-0.020577	-0.000125	-0.016636	-0.025177	-0.00689	-0.00542	-0.017359	-0.012383	-0.007764	1.757354	-0.019159	0.200096	-0.006977	-0.01636	0.488161	1.058708	-0.010199	-0.014604	-0.00555	-0.023808	-0.005108	1.249389	-0.008567	4.113561	0.640768	0.692836	3.125436	0.738214	-0.006096	1.235624	0.951524	1.245349	-0.006578	-0.003119	-0.024998	-0.021488	0.733316	-0.009139	0.196044	-0.00877	1.438258	-0.008202	1.107139	1.237984	0.489208	-0.009305	1.350787	1.461232	0.467904	-0.009542	-0.023957	1.245191	-0.017694	1.127294	-0.016801	-0.007736	0.919738	2.108304	-0.012939	-0.021466	-0.00504	-0.017303	-0.000584	1.549342	2.994275	-0.015973	-0.014577	-0.01403	0.939945	1.297369	0.501052	-0.014469	1.619297	-0.002846	-0.006771	0.883436	-0.014799	-0.006371	1.275918	-0.000549	0.343536	1.621708	-0.010845	-0.015528	1.058624	0.902009	0.752653	1.623286	-0.007417	IL	60
4V88_A6:118-120_297-298	-0.006879	-0.021471	3.884094	2.592131	0.947396	0.355901	-0.015575	3.14346	-0.000388	-0.015131	-0.001284	-0.005195	-0.028762	0.780877	-0.008259	1.84113	-0.006066	-0.013875	-0.009699	3.916488	-0.034223	-0.015062	-0.027891	1.333869	1.349582	-0.004333	-0.008004	0.216571	3.369318	-0.014724	-0.010124	-0.021977	-0.016005	2.473442	0.516418	-0.001635	-0.006562	-0.005831	0.708051	-0.007453	-0.008082	1.755233	3.70272	-0.023161	-0.009489	3.10583	-0.017115	-0.016794	2.830878	4.080523	-0.025038	-0.011981	-0.021918	1.79997	0.911553	0.647274	-0.011887	-0.008086	0.363188	2.47746	-0.006908	3.963976	-0.000633	3.954574	1.655907	2.896079	0.872022	-0.028641	3.53575	-0.030036	-0.003839	0.093491	-0.008061	-0.011738	-0.007888	-0.004007	1.300786	0.503707	-0.017462	2.943958	2.291211	-0.020133	-0.006826	-0.018609	2.547661	0.374621	-0.005231	-0.01517	-0.012695	-0.012651	-0.014123	1.52049	-0.008274	-0.012165	-0.026314	-0.022691	-0.010002	-0.005064	1.899669	3.484881	1.666344	-0.007757	-0.023568	-0.001243	-0.014506	-0.00639	2.696166	-0.021065	1.598718	1.109925	-0.014087	-0.013251	-0.007704	2.034399	4.231041	-0.012242	2.737988	-0.006276	1.61882	-0.014464	-0.005025	-0.016869	-0.009009	-0.015717	4.03026	-0.003208	-0.007247	0.181172	IL	273
6ERI_AA:1493-1498_1547-1551	0.45297	1.986544	0.444705	-0.014733	-0.013483	-0.008454	-0.017233	0.460418	-0.020291	-0.001411	0.043399	-0.007569	-0.007322	-0.008093	1.888256	-0.010227	0.882462	-0.008575	-0.011768	-0.000147	0.966181	-0.003314	-0.007608	1.982865	-0.012319	-0.011163	-0.006384	-0.011299	-0.004065	-0.007752	0.083047	-0.00739	-0.00872	-0.006872	-0.030176	-0.009837	1.352813	-0.017559	-0.018411	-0.030004	-0.014354	-0.005759	0.969876	-0.018642	-0.009933	-0.000448	-0.016661	-0.023717	0.070453	0.445642	-0.001985	0.066583	0.730478	-0.007201	-0.011878	-0.018926	1.213437	-0.008771	0.246143	-0.010098	0.695949	2.441539	0.843574	-0.001044	1.905348	1.703123	-0.015162	1.930976	0.001653	-0.012518	0.68137	0.130715	-0.000474	0.656036	-0.006648	-0.00446	-0.009319	0.406492	1.034045	-0.013331	-0.000112	-0.012195	-0.013259	-0.013111	0.388679	0.019165	-0.000087	0.902896	-0.009005	-0.012691	-0.012219	2.171551	0.314775	-0.018547	0.407199	0.672639	-0.008888	0.554914	0.157011	-0.00522	0.819732	-0.020223	0.670207	0.492651	-0.005433	0.053805	1.430465	0.015673	-0.0265	0.899095	-0.005884	-0.000371	0.65588	-0.009131	-0.015007	-0.004386	-0.004176	-0.011156	-0.009307	0.513224	-0.014974	0.582014	0.572792	1.390012	-0.003545	-0.002776	-0.008779	-0.022244	IL	76
5MRC_aa:629-635_642-650	-0.009521	1.387163	-0.036996	3.808947	3.277124	-0.02202	3.048856	0.832149	1.220201	4.476632	3.237576	-0.021876	2.356192	-0.020672	-0.011941	-0.001247	-0.017928	0.341426	2.101227	-0.042651	3.234572	0.964336	2.44886	-0.053633	-0.01655	3.900695	-0.017287	1.910324	-0.018673	-0.000566	-0.007437	0.63173	-0.002324	-0.024279	1.724901	1.700146	2.521388	-0.00747	-0.00311	1.302104	-0.014549	0.157701	-0.028821	-0.009884	1.380821	-0.018457	0.379235	3.21798	-0.012331	2.163044	4.295539	1.989358	2.643475	-0.027192	0.36837	-0.000696	0.556461	0.886964	-0.003877	1.186894	-0.003808	0.050321	-0.027606	-0.001746	-0.028307	-0.018981	-0.002233	1.720271	-0.018305	3.414923	-0.046774	1.888488	2.614343	-0.022885	-0.000684	0.015073	0.895181	1.404482	1.103376	-0.024732	2.103701	-0.025746	-0.009469	1.890248	0.220677	0.667715	-0.02647	2.950386	0.682724	0.747321	0.566192	3.572203	1.27069	-0.014054	2.066222	2.608152	-0.021971	1.822483	1.943928	-0.021445	5.99381	-0.032193	-0.005074	-0.020082	-0.01094	3.250071	-0.009381	1.322736	-0.011824	-0.037718	4.912009	2.736621	2.95085	0.649864	-0.011454	3.19247	-0.015983	0.620479	1.17377	3.214983	-0.02019	4.376636	2.574861	-0.020957	-0.047025	1.466827	-0.033738	1.290786	IL	360
6ERI_AA:2476-2477_2507-2510	0.172834	-0.012139	4.241592	2.724743	0.954118	0.411042	-0.016989	4.016602	-0.00467	0.463549	-0.000781	-0.002784	-0.026993	0.437688	0.031569	0.457694	-0.009877	-0.006168	-0.011352	3.07589	-0.025891	-0.005906	-0.02199	0.764286	0.6312	-0.006624	-0.005606	-0.005419	2.58831	-0.017713	-0.012444	-0.01549	-0.015525	2.698154	0.544422	0.547299	-0.009906	-0.010502	1.243101	0.510245	-0.006071	2.931834	3.853907	-0.02124	-0.005026	3.449404	-0.004119	-0.01479	1.951691	2.808604	-0.018582	-0.013557	-0.011951	0.984394	0.833029	1.092112	-0.008593	0.292595	1.692317	1.889319	-0.003065	4.238528	-0.013972	2.254932	0.939413	2.410726	0.199173	-0.01995	2.506931	-0.028636	0.999708	-0.000765	-0.007661	0.313171	-0.007713	0.234032	2.210207	0.942101	-0.018052	2.049793	2.083742	-0.008686	-0.005762	-0.022816	1.86969	1.16468	-0.000789	-0.012182	-0.011951	-0.000792	-0.021506	1.388381	-0.012389	1.993409	-0.017948	-0.013841	-0.015235	0.482921	2.283031	3.272792	1.364026	-0.00354	-0.030031	-0.006235	-0.001093	-0.002951	2.694705	-0.0207	1.130816	0.323242	-0.015326	-0.018474	-0.006101	1.821214	3.068976	-0.008525	2.995496	0.189677	1.496378	-0.001421	-0.00644	-0.007243	1.054123	-0.00592	2.816472	-0.008641	-0.004065	-0.002969	IL	203
5V7Q_A:2759-2761_2778-2782	-0.00662	-0.019927	-0.014149	1.881667	0.93577	1.344956	0.905712	-0.021073	0.656365	1.22408	-0.027919	0.85089	-0.012765	1.751341	-0.038932	0.641167	-0.001552	-0.01054	0.154215	0.248824	-0.020391	-0.016597	0.369431	-0.014013	1.211092	1.614722	-0.006657	-0.010954	2.235864	0.842378	-0.008443	0.727792	-0.002145	2.369247	2.880707	-0.003444	-0.008111	0.961109	1.342289	0.686368	1.373633	-0.009837	-0.016626	0.673315	0.92202	1.076552	2.134391	-0.015757	-0.009526	-0.008123	-0.020193	0.14896	-0.016567	0.114189	1.226535	0.525714	-0.04972	-0.009058	-0.007698	1.762269	0.582702	-0.021732	0.07146	-0.019902	-0.0155	-0.006651	1.33945	-0.043787	-0.010613	-0.010787	-0.003144	-0.015349	-0.006658	-0.026957	-0.014495	-0.011568	1.910527	-0.029172	-0.029601	2.42062	-0.007938	0.844832	2.287876	1.023801	-0.010483	-0.007847	-0.022207	-0.003847	-0.001329	1.387253	-0.010568	-0.016224	-0.021043	0.045012	-0.025641	0.023078	0.407677	-0.032336	-0.018815	0.021526	-0.024483	1.07466	-0.010214	-0.001608	-0.022396	-0.015027	-0.01458	-0.020565	2.397078	-0.006342	-0.010952	-0.011472	-0.012751	1.086518	2.369323	-0.009394	-0.002683	-0.0115	-0.020563	-0.019288	0.24719	-0.036794	-0.003404	-0.013446	0.843279	-0.005262	0.968095	1.657129	IL	202
1RLG_D:5-8_15-21	1.102069	-0.022236	-0.006879	-0.016254	0.490469	-0.01177	-0.018416	-0.009787	-0.019987	-0.018743	1.344123	-0.001253	2.428761	-0.006133	0.497366	0.090723	0.278994	-0.003272	0.139467	-0.005388	-0.001397	-0.008836	1.447195	0.944863	0.222269	-0.011058	-0.005781	1.09324	-0.015842	2.317491	2.236108	-0.000342	3.081943	-0.018391	-0.018195	0.341251	-0.018209	0.503002	-0.015661	-0.007851	-0.007083	-0.02216	0.533793	-0.018775	0.411853	-0.009747	-0.020041	3.445181	0.818028	-0.00521	3.821485	-0.019248	0.747032	-0.001816	-0.011723	0.138292	3.299427	-0.017465	-0.00925	-0.014069	0.240794	-0.012797	2.296022	0.620011	0.153776	3.279573	0.440824	1.02676	1.055554	1.645967	-0.013505	-0.005189	0.331242	1.573586	-0.013748	0.353348	-0.025105	2.898649	1.325691	-0.007533	-0.00318	-0.021463	0.61742	1.735236	-0.003988	-0.010824	1.240942	-0.015099	-0.009826	-0.013374	1.571785	-0.010847	1.67449	-0.010162	1.221178	0.237654	0.509199	1.711033	0.807514	-0.007366	1.17504	-0.000116	1.819049	-0.010604	-0.011688	-0.006839	-0.023875	2.518458	0.105544	-0.002011	1.519241	-0.008529	2.510244	-0.014834	-0.013819	1.359983	0.58115	-0.013055	-0.007246	0.600164	0.64606	2.302435	-0.015312	0.636774	-0.000592	2.644755	-0.012637	0.69215	IL	193
5V7Q_A:24-29_599-604	-0.013502	-0.001875	-0.006195	-0.012956	-0.008891	0.868992	-0.002127	-0.004822	1.929371	-0.033129	-0.00335	2.925304	-0.011352	-0.008569	0.396215	2.805751	0.830259	1.490288	0.995847	0.710183	-0.006667	-0.006814	-0.002994	2.361952	1.232803	-0.007451	1.975453	3.255707	1.703829	-0.002342	1.319985	-0.004212	-0.007932	-0.021695	-0.015022	-0.004685	0.606047	1.174386	-0.0008	-0.016412	1.042405	-0.003721	-0.012804	2.542807	-0.015964	-0.01066	-0.022575	0.068874	2.661192	-0.005792	-0.002284	0.427889	-0.011	1.132931	1.436654	-0.008784	1.476932	-0.000142	-0.014696	-0.009148	-0.01434	-0.011064	1.611362	1.652039	0.807148	-0.009998	-0.004393	0.496205	2.19059	0.885892	-0.000847	-0.00811	-0.007616	-0.005161	0.128306	2.485266	-0.013723	-0.00702	1.12678	2.513661	-0.001168	1.443808	1.495867	-0.003072	-0.008	1.97141	0.950037	-0.018026	0.373169	-0.013139	2.275523	-0.011325	-0.005088	-0.029054	0.448847	-0.016104	0.719805	-0.004908	-0.001523	0.057413	-0.019589	-0.001171	0.911965	1.65919	0.746128	0.468421	0.100955	-0.006238	1.959495	1.116084	-0.003188	1.12671	-0.020416	-0.011571	0.044974	-0.003357	0.633202	0.722409	2.960421	0.780642	1.369923	-0.003082	-0.020487	-0.005128	1.883496	-0.007723	1.321005	-0.006641	IL	64
6FYY_2:204-205_258-261	-0.001215	-0.018619	3.214634	2.442219	0.299721	0.331407	-0.010989	2.88364	-0.002515	-0.008168	-0.009386	0.232835	-0.025238	0.632807	-0.011827	1.536674	-0.003836	-0.011	-0.00068	3.598781	-0.029116	-0.012301	-0.01844	1.695762	1.045956	-0.001528	-0.004799	0.522541	3.399734	-0.014684	-0.004819	-0.0202	-0.012645	1.858077	0.884694	0.126167	-0.007927	-0.001362	0.665858	-0.005994	-0.002376	0.96747	2.803345	-0.012153	-0.006656	2.851566	-0.015978	-0.021626	2.31615	2.578607	-0.023999	-0.003488	-0.02257	1.818498	1.259893	-0.000948	-0.012844	-0.00434	0.360536	2.047931	-0.0017	3.332797	0.35429	2.834	1.752411	3.103287	-0.000323	-0.027946	2.748576	-0.020899	0.846208	-0.003516	-0.007148	-0.011025	-0.006517	0.22123	0.746354	-0.007332	-0.021305	2.749885	2.156033	-0.004944	0.179922	-0.014094	1.307953	0.719611	-0.000886	-0.009983	-0.011065	-0.007908	-0.011139	0.863794	-0.016217	-0.005337	-0.023435	-0.017919	-0.005507	-0.006022	1.490718	3.179842	0.863748	-0.005029	-0.021577	0.077426	-0.009241	-0.010345	1.495286	-0.020246	1.588242	0.368519	-0.009648	-0.010199	-0.004513	1.468743	3.577511	-0.012155	2.798404	0.08214	0.814168	-0.006427	-0.001226	-0.019315	-0.006556	-0.016148	3.408304	-0.004361	-0.002611	-0.002165	IL	229
5ZEB_a:371-375_389-390	-0.001223	-0.012693	2.82846	2.010313	0.424687	1.15508	-0.003598	1.470304	0.61705	-0.001588	-0.008908	0.61081	-0.023799	1.085217	-0.013282	1.258217	-0.010404	-0.018314	0.005545	2.833612	-0.025992	-0.011397	-0.01533	-0.000481	0.958254	0.518383	-0.006919	-0.002894	2.942046	-0.008964	-0.012928	-0.011776	-0.017294	2.869008	1.596383	-0.006613	-0.010942	-0.006973	1.192523	0.175854	0.554879	0.504145	2.03388	-0.004605	-0.002893	2.740938	-0.00025	-0.024333	0.714969	1.8845	-0.025168	0.090108	-0.022503	1.430006	0.95246	0.258914	-0.026723	-0.008469	0.965254	1.8989	-0.008135	2.310001	-0.010463	1.077967	1.444112	1.219905	0.670112	-0.026165	1.663296	-0.025929	0.213382	0.044649	-0.008025	-0.010935	0.211014	-0.013535	1.302945	-0.003343	-0.025034	2.299236	1.419849	-0.000526	-0.003387	-0.009241	1.776345	-0.003586	-0.015355	-0.013903	-0.010932	-0.001727	-0.015757	0.250784	-0.013124	0.122933	-0.020177	-0.016052	-0.006754	-0.016003	0.677202	2.732927	-0.00177	0.053902	-0.019639	-0.011346	-0.007199	-0.002986	0.788157	-0.018341	0.834311	-0.000602	-0.010414	-0.010444	-0.007403	2.281856	2.602298	-0.011125	1.538058	-0.011797	-0.002625	-0.01411	-0.001756	-0.024019	-0.008516	-0.01579	2.508405	-0.007073	0.038551	0.421842	IL	261
5XXB_1:850-853_859-862	-0.006353	-0.02515	-0.009312	0.803926	0.183981	0.895887	1.336333	-0.028311	1.061773	2.207239	-0.019238	0.15667	-0.011343	3.249362	-0.045485	0.614357	0.061078	-0.013325	0.72923	0.438861	-0.030655	-0.009381	0.982617	-0.02	1.843036	1.209604	-0.007354	-0.014101	0.723629	1.119958	-0.007754	2.566228	0.038243	2.677206	3.67108	-0.002674	-0.015099	1.232582	2.389646	2.153884	2.597693	-0.019488	-0.02393	1.037416	1.912085	1.439999	4.576635	-0.003978	-0.015245	-0.007995	-0.019515	0.787097	-0.018228	0.358299	0.735943	0.641807	-0.054799	-0.006016	-0.000059	1.122551	0.975941	-0.03095	-0.00071	-0.01552	-0.017717	-0.015105	2.151082	-0.053423	-0.014922	-0.001139	-0.007073	-0.017187	0.128009	-0.015255	-0.003588	-0.009308	1.520818	-0.039243	-0.033637	1.31455	-0.01743	1.61273	1.8201	1.728578	-0.009179	-0.021673	-0.020638	-0.006815	0.769959	1.793335	-0.008409	-0.018107	-0.011898	1.130045	-0.024772	0.390062	0.931421	-0.031741	-0.024311	0.391217	-0.026017	3.37959	-0.007326	-0.004986	-0.025812	-0.012158	-0.019964	-0.018522	2.40526	-0.010227	-0.008799	-0.005364	-0.009035	0.272576	1.701528	-0.011124	-0.005945	-0.004731	-0.028174	-0.017831	0.996562	-0.044278	0.649563	-0.022417	0.959952	-0.008153	1.734117	1.273772	IL	85
5OPT_E:564-566_590-597	0.912773	0.710383	-0.017789	-0.005644	-0.002389	-0.022457	-0.006294	-0.017502	-0.022877	-0.019824	0.300848	-0.000734	2.108295	-0.016572	-0.014595	0.657153	0.584793	0.153314	0.649699	-0.022499	1.085917	-0.001068	-0.000324	-0.024089	-0.006771	1.097644	-0.005007	1.157379	0.991596	2.13517	2.213999	-0.006705	2.798405	-0.023076	-0.00857	-0.00904	1.259289	-0.002452	-0.024101	-0.027186	-0.006506	-0.006203	-0.008146	-0.020666	0.795172	-0.020349	-0.010522	0.236108	1.529585	-0.00239	3.023231	-0.004743	1.142926	-0.009375	0.004883	-0.001745	0.700731	-0.023878	-0.010295	-0.00095	-0.003822	-0.011619	3.755743	1.549826	0.464429	2.697416	-0.00069	1.696443	1.767635	0.859032	-0.019598	0.887053	0.558171	-0.020908	-0.012485	-0.000423	-0.022166	2.689057	0.202751	-0.004491	0.558543	-0.007923	-0.000802	1.814514	0.353584	0.882242	1.31835	1.115549	-0.000801	-0.031782	1.869443	0.611896	3.769765	-0.027387	0.868537	1.650824	-0.002062	-0.000321	1.118414	-0.020425	1.885439	-0.018935	2.922339	-0.004972	-0.011684	0.032707	-0.019582	3.45403	-0.001431	-0.002461	1.002288	0.580813	2.201495	0.130282	-0.006812	0.767277	-0.01245	-0.013819	-0.001748	0.972952	0.455949	2.161807	-0.019456	2.393569	-0.026572	2.566326	-0.007974	1.420754	IL	88
6FYY_2:547-549_587-589	-0.009679	-0.021621	2.994813	2.944239	1.348211	0.88364	-0.010135	2.441221	0.492184	-0.002424	-0.002461	-0.001769	-0.030197	1.1201	-0.012996	1.410906	-0.010307	-0.016428	-0.009955	2.790799	-0.030739	-0.019023	-0.021826	-0.011416	1.267807	0.670357	-0.011617	-0.00828	3.392848	-0.005105	-0.013975	-0.010085	-0.014292	3.256232	1.844507	-0.002713	-0.009019	-0.009098	0.944592	-0.000566	-0.005646	1.475417	2.066961	-0.015747	-0.005607	2.749654	-0.001437	-0.013167	1.71921	3.194014	-0.022577	-0.008328	-0.018811	1.321984	1.064869	1.095129	-0.031813	-0.013504	0.692409	2.746975	-0.011833	2.126095	-0.009218	2.537096	0.656233	1.181228	0.883927	-0.031659	2.321959	-0.030335	-0.01039	0.020637	-0.010048	-0.019423	-0.009254	-0.011396	1.859479	0.080941	-0.018165	3.367371	1.599765	-0.011458	-0.002247	-0.014344	2.351722	-0.005026	-0.017819	-0.008563	-0.010284	-0.003157	-0.018028	0.925873	-0.012511	-0.010498	-0.027069	-0.014456	-0.013027	-0.015185	1.475541	2.349116	0.582746	-0.005788	-0.023979	-0.011652	-0.019632	-0.003299	2.107699	-0.022929	1.900442	0.303959	-0.017745	-0.010754	-0.009381	1.886897	3.687725	-0.010409	1.554925	-0.013151	1.00391	-0.020368	-0.006959	-0.019789	-0.006037	-0.012771	2.850367	-0.004307	-0.002642	1.510649	IL	153
6DME_A:11-14_40-45	1.14464	-0.003544	-0.014748	-0.002672	-0.000608	-0.014211	-0.005104	-0.007107	-0.02191	4.56869	-0.011766	0.195452	-0.021578	-0.010528	-0.001896	-0.023102	-0.003301	0.616971	-0.027157	-0.012318	1.761317	-0.003775	-0.010846	0.188359	-0.025541	-0.012486	-0.014652	-0.0216	-0.020713	-0.008163	-0.006436	0.157917	-0.00075	-0.003093	0.521806	0.475064	2.236391	-0.011743	-0.0098	-0.011142	-0.005932	-0.000602	-0.007298	-0.027217	-0.007266	-0.001184	2.075804	-0.021716	-0.012398	-0.017122	-0.015892	-0.013808	-0.004836	-0.011703	-0.012438	-0.01116	-0.003503	1.964411	0.410299	-0.005248	1.968093	2.629814	-0.007235	-0.024131	-0.002075	1.061172	-0.006478	0.497251	-0.012344	-0.008415	2.299139	-0.005335	-0.003789	0.267452	-0.012731	-0.007183	2.141628	-0.008464	0.63767	-0.004934	-0.006929	-0.001596	-0.009125	-0.008637	-0.011632	-0.008291	-0.014133	2.692578	-0.005728	0.843467	-0.027206	0.347562	-0.001563	1.959776	-0.008627	1.803792	0.019514	-0.00007	-0.022649	-0.019135	-0.014217	-0.016544	-0.014789	2.187443	-0.007402	-0.007625	1.378213	-0.014	-0.013141	0.198896	-0.022519	0.059551	-0.007744	-0.011886	-0.000952	-0.017034	0.772163	0.413965	-0.012646	-0.009933	-0.022884	0.101151	2.718427	2.196903	-0.010031	-0.007537	0.176131	-0.019111	IL	63
5XY3_1:1583-1588_1593-1599	-0.000853	-0.010707	3.338694	2.299033	-0.000702	0.885287	-0.008999	3.400685	-0.007025	0.447286	-0.005865	0.442839	-0.032067	1.008437	2.242373	-0.006222	-0.009298	0.179491	-0.013217	2.80015	-0.011886	-0.000782	-0.022274	1.862239	0.067706	-0.007963	-0.002536	-0.025149	1.145351	-0.0169	-0.021023	-0.023756	-0.017197	2.35006	1.313034	-0.000336	-0.007496	-0.014776	0.716392	0.409517	-0.005345	2.24618	2.996496	-0.014484	-0.012815	3.19849	-0.005448	-0.013248	0.469912	1.343797	-0.035481	-0.005686	-0.008118	1.302	0.114992	0.327034	-0.000252	0.341389	2.247613	1.023693	-0.000202	3.393661	-0.021293	-0.005454	0.789434	0.516027	-0.001132	-0.006708	0.731002	-0.019131	2.644877	0.050553	-0.005558	0.112956	-0.002408	0.262517	2.072769	-0.002756	0.184486	0.102231	2.003125	0.399742	-0.013534	-0.022506	1.312348	0.583652	0.914824	-0.000008	-0.00641	1.442286	-0.02759	1.504394	-0.012507	1.478411	-0.018414	-0.016743	-0.006341	0.983293	1.81557	2.203217	-0.005354	-0.006432	-0.022374	0.149487	0.3702	-0.012628	2.239242	-0.023743	-0.000732	1.600897	-0.011741	-0.011131	-0.008127	0.55452	1.427779	-0.014321	1.396722	0.593665	2.214979	0.246952	-0.005538	-0.018744	0.855137	2.073305	3.384469	-0.014118	-0.008926	-0.005163	IL	393
5V93_a:411-415_426-430	0.084685	1.831073	0.407974	-0.023691	-0.001022	-0.012101	-0.030626	0.578116	-0.017408	2.189205	0.419846	-0.00536	-0.018445	-0.00631	3.625049	-0.022177	-0.0112	0.504776	-0.023664	-0.002702	2.602126	-0.001853	-0.013832	-0.001008	-0.016224	-0.038036	0.093292	-0.017572	-0.018652	-0.02351	-0.013732	0.789214	-0.00075	-0.010014	-0.012535	0.100282	1.175009	-0.014313	-0.004604	0.268574	-0.009948	0.055366	0.245988	-0.02007	-0.026753	0.032041	-0.002108	0.888204	-0.00555	-0.031036	-0.008299	-0.031636	1.884198	-0.002137	-0.021261	-0.009423	3.97347	0.056504	1.271705	-0.031975	-0.002491	0.836145	-0.016814	-0.017562	-0.010247	-0.005225	-0.002448	4.377259	-0.006646	-0.022557	0.921485	-0.006158	-0.008065	1.611589	-0.00094	1.232027	0.41532	2.063949	4.871099	-0.008015	-0.000023	0.122015	-0.00287	-0.016441	-0.008852	0.412383	-0.007779	-0.000534	-0.008223	0.127563	-0.012493	0.826197	-0.008516	2.134289	0.722081	0.077425	-0.01276	1.995024	0.588165	-0.005116	-0.01591	-0.000745	-0.021247	-0.002412	1.182986	-0.008793	1.057618	-0.017601	-0.015391	-0.006199	-0.016986	-0.005755	-0.013252	-0.023439	-0.041712	-0.001909	0.318478	0.313671	2.296381	1.056047	-0.002789	2.71344	2.724478	2.468116	-0.003107	-0.022688	-0.012047	-0.036233	IL	260
5T5H_B:1641-1643_1647-1649	-0.00351	-0.020184	4.112853	2.393753	0.994097	0.245631	-0.018946	2.701271	0.042119	-0.012237	0.604247	-0.006311	-0.025957	0.559247	-0.009594	1.417069	-0.003275	-0.012824	-0.015625	3.70249	-0.034546	-0.01274	-0.029766	0.98465	1.003952	-0.005901	-0.009754	0.495437	3.093173	-0.0144	-0.008303	-0.01766	-0.011726	2.744631	0.157248	0.045902	-0.005138	-0.005758	0.7209	-0.000737	-0.009726	2.205238	3.415532	-0.022619	-0.007107	3.081129	-0.010286	-0.01392	2.819647	3.949082	-0.018202	-0.014012	-0.025142	1.892588	0.706459	0.895205	-0.015028	-0.004366	0.462149	2.39565	-0.006408	3.882982	-0.001437	4.008386	1.421216	2.951992	1.31551	-0.030902	3.476161	-0.030311	-0.00221	0.19924	-0.008894	-0.009466	-0.011214	-0.002078	1.365431	0.784414	-0.017764	2.925145	2.033104	-0.014093	-0.007684	-0.018215	3.01373	0.459686	-0.004658	-0.013466	-0.014376	-0.011966	-0.016454	1.014554	-0.005583	-0.003155	-0.025286	-0.015744	-0.0089	-0.004386	1.995676	3.188418	1.773861	-0.006593	-0.022473	-0.000087	-0.014433	-0.000922	2.753381	-0.021309	1.644058	1.009373	-0.024026	-0.014663	-0.011063	2.105026	4.206187	-0.007364	2.650831	-0.005049	1.204527	-0.014366	-0.001951	-0.012415	-0.005326	-0.014603	3.992438	-0.002309	-0.00072	0.079275	IL	40
